,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year
7973,336730,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2015,01/01/2015,27.25,,2015
7974,165919,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2011-12,12/01/2011,32.42,,2011
7975,165978,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2012-13,12/01/2012,33.8,,2012
7976,166745,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2011,06/01/2011,30.93,,2011
7977,166804,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2012,06/01/2012,28.92,,2012
7978,167512,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2009,12/01/2008,36.27,,2008
7979,602942,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2018,01/01/2018,25.71,,2018
7980,602944,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2017-18,12/01/2017,30.19,,2017
7981,165801,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2009-10,12/01/2009,34.44,,2009
7982,165860,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2010-11,12/01/2010,37.32,,2010
7983,166863,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2013,06/01/2013,27.36,,2013
7984,213226,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2013-14,12/01/2013,34.78,,2013
7985,167630,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2011,12/01/2010,33.45,,2010
7986,167748,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2013,12/01/2012,30.56,,2012
7987,213580,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2014,12/01/2013,29.23,,2013
7988,336732,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2014-15,12/01/2014,30.68,,2014
7989,412668,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2016,05/31/2016,22.98,,2016
7990,550000,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2017,06/01/2017,23.8,,2017
7991,336627,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2014-15,12/01/2014,23.7,,2014
7992,412564,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2016,12/31/2015,17.92,,2015
7993,549895,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2017,06/01/2017,14.14,,2017
7994,549897,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2016-17,12/01/2016,25.91,,2016
7995,165742,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2008-09,12/01/2008,40.88,,2008
7996,166627,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,32.98,,2009
7997,549896,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2017,01/01/2017,18.72,,2017
7998,171664,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,22.44,,2011
7999,172174,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2012,06/01/2012,16.09,,2012
8000,172684,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2012,12/01/2011,19.94,,2011
8001,172718,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2013,12/01/2012,18.58,,2012
8002,336626,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2015,06/01/2015,15.12,,2015
8003,412563,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2016,05/31/2016,14.25,,2016
8004,602837,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2018,01/01/2018,16.89,,2018
8005,602839,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2017-18,12/01/2017,22.91,,2017
8006,171562,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,27.61,,2008
8007,171630,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2010-11,12/01/2010,27.63,,2010
8008,211555,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2013-14,12/01/2013,25.82,,2013
8009,172106,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2010,06/01/2010,17.88,,2010
8010,172582,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2009,12/01/2008,22.83,,2008
8011,172616,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2010,12/01/2009,21.04,,2009
8012,172650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2011,12/01/2010,21.61,,2010
8013,211657,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2014,06/01/2014,14.96,,2014
8014,412562,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2015-16,12/01/2015,22.02,,2015
8015,172072,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2009,06/01/2009,19.03,,2009
8016,172140,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2011,06/01/2011,17.17,,2011
8017,172208,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2013,06/01/2013,14.69,,2013
8018,211759,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2014,12/01/2013,19.26,,2013
8019,336625,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2015,01/01/2015,19.36,,2015
8020,602838,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2018,06/01/2018,12.84,,2018
8021,175882,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2009,06/01/2009,19.03,,2009
8022,176008,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2012,06/01/2012,16.09,,2012
8023,176554,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2010,12/01/2009,21.04,,2009
8024,549770,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2017,01/01/2017,18.72,,2017
8025,171596,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,23.85,,2009
8026,171698,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2012-13,12/01/2012,22.38,,2012
8027,336501,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2014-15,12/01/2014,23.7,,2014
8028,412438,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2016,12/31/2015,17.92,,2015
8029,549769,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2017,06/01/2017,14.14,,2017
8030,549771,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2016-17,12/01/2016,25.91,,2016
8031,175252,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,27.61,,2008
8032,175294,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,23.85,,2009
8033,212545,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/01/2013,19.26,,2013
8034,336499,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2015,01/01/2015,19.36,,2015
8035,602712,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2018,06/01/2018,12.84,,2018
8036,176596,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2011,12/01/2010,21.61,,2010
8037,176638,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2012,12/01/2011,19.94,,2011
8038,336500,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2015,06/01/2015,15.12,,2015
8039,602713,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2017-18,12/01/2017,22.91,,2017
8040,175378,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,22.44,,2011
8041,175924,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2010,06/01/2010,17.88,,2010
8042,176050,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2013,06/01/2013,14.69,,2013
8043,176680,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2013,12/01/2012,18.58,,2012
8044,212419,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2014,06/01/2014,14.96,,2014
8045,175966,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2011,06/01/2011,17.17,,2011
8046,176512,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2009,12/01/2008,22.83,,2008
8047,212293,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2013-14,12/01/2013,25.82,,2013
8048,412436,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2015-16,12/01/2015,22.02,,2015
8049,412437,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2016,05/31/2016,14.25,,2016
8050,602711,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2018,01/01/2018,16.89,,2018
8051,167511,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2009,12/01/2008,31.8,,2008
8052,412664,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2015-16,12/01/2015,27.5,,2015
8053,412666,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2016,12/31/2015,24.0,,2015
8054,549998,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2017,01/01/2017,23.65,,2017
8055,175336,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2010-11,12/01/2010,27.63,,2010
8056,175420,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2012-13,12/01/2012,22.38,,2012
8057,166862,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2013,06/01/2013,23.31,,2013
8058,213225,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2013-14,12/01/2013,32.23,,2013
8059,213579,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2014,12/01/2013,25.72,,2013
8060,412665,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2016,05/31/2016,19.89,,2016
8061,549999,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2016-17,12/01/2016,28.44,,2016
8062,602939,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2018,01/01/2018,22.4,,2018
8063,602940,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,18.72,,2018
8064,602941,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2017-18,12/01/2017,27.68,,2017
8065,165741,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2008-09,12/01/2008,36.88,,2008
8066,165977,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2012-13,12/01/2012,30.54,,2012
8067,166685,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,06/01/2010,26.42,,2010
8068,166803,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,24.26,,2012
8069,165800,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2009-10,12/01/2009,31.44,,2009
8070,167629,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2011,12/01/2010,29.7,,2010
8071,167688,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2012,12/01/2011,27.42,,2011
8072,213402,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2014,06/01/2014,21.27,,2014
8073,336729,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2014-15,12/01/2014,28.66,,2014
8074,549997,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2017,06/01/2017,19.88,,2017
8075,166626,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,06/01/2009,28.32,,2009
8076,166744,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,06/01/2011,26.23,,2011
8077,167570,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2010,12/01/2009,29.22,,2009
8078,167747,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2013,12/01/2012,26.63,,2012
8079,336727,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2015,01/01/2015,24.3,,2015
8080,336728,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,20.15,,2015
8081,211758,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2014,12/01/2013,19.44,,2013
8082,412559,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2015-16,12/01/2015,21.54,,2015
8083,549892,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,14.87,,2017
8084,549894,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,26.33,,2016
8085,165859,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2010-11,12/01/2010,34.91,,2010
8086,165918,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2011-12,12/01/2011,29.61,,2011
8087,336624,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2014-15,12/01/2014,23.33,,2014
8088,602834,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2018,01/01/2018,17.25,,2018
8089,602836,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2017-18,12/01/2017,22.82,,2017
8090,171629,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,27.53,,2010
8091,172071,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2009,06/01/2009,21.15,,2009
8092,211656,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2014,06/01/2014,15.79,,2014
8093,412561,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,17.93,,2015
8094,549893,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2017,01/01/2017,19.15,,2017
8095,171595,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,23.87,,2009
8096,171663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,23.32,,2011
8097,172581,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2009,12/01/2008,24.82,,2008
8098,211554,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2013-14,12/01/2013,24.97,,2013
8099,172105,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2010,06/01/2010,19.72,,2010
8100,172173,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,17.13,,2012
8101,172615,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,22.06,,2009
8102,336622,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2015,01/01/2015,19.76,,2015
8103,336623,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2015,06/01/2015,16.04,,2015
8104,412560,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2016,05/31/2016,14.79,,2016
8105,172207,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2013,06/01/2013,15.98,,2013
8106,172649,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2011,12/01/2010,22.61,,2010
8107,172683,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2012,12/01/2011,21.01,,2011
8108,172717,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2013,12/01/2012,19.89,,2012
8109,602835,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2018,06/01/2018,13.3,,2018
8110,171561,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,29.69,,2008
8111,336498,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2014-15,12/01/2014,23.33,,2014
8112,412433,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2015-16,12/01/2015,21.54,,2015
8113,602708,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2018,01/01/2018,17.25,,2018
8114,602710,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2017-18,12/01/2017,22.82,,2017
8115,171697,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,24.13,,2012
8116,172139,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2011,06/01/2011,18.38,,2011
8117,176637,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2012,12/01/2011,21.01,,2011
8118,212418,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2014,06/01/2014,15.79,,2014
8119,549766,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,14.87,,2017
8120,549768,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,26.33,,2016
8121,175881,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2009,06/01/2009,21.15,,2009
8122,176007,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,17.13,,2012
8123,175419,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,24.13,,2012
8124,176511,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2009,12/01/2008,24.82,,2008
8125,176553,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,22.06,,2009
8126,176679,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2013,12/01/2012,19.89,,2012
8127,602709,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2018,06/01/2018,13.3,,2018
8128,175251,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,29.69,,2008
8129,336496,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2015,01/01/2015,19.76,,2015
8130,336497,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2015,06/01/2015,16.04,,2015
8131,412434,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2016,05/31/2016,14.79,,2016
8132,412435,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,17.93,,2015
8133,549767,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2017,01/01/2017,19.15,,2017
8134,175293,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,23.87,,2009
8135,175923,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2010,06/01/2010,19.72,,2010
8136,175965,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2011,06/01/2011,18.38,,2011
8137,176049,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2013,06/01/2013,15.98,,2013
8138,176595,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2011,12/01/2010,22.61,,2010
8139,212292,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2013-14,12/01/2013,24.97,,2013
8140,212544,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2014,12/01/2013,19.44,,2013
8141,166743,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,29.44,,2011
8142,166802,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,27.46,,2012
8143,412662,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2016,05/31/2016,22.17,,2016
8144,549996,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2016-17,12/01/2016,30.22,,2016
8145,175335,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,27.53,,2010
8146,175377,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,23.32,,2011
8147,213401,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2014,06/01/2014,24.02,,2014
8148,336724,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2015,01/01/2015,26.31,,2015
8149,602938,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2017-18,12/01/2017,29.57,,2017
8150,165799,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2009-10,12/01/2009,33.64,,2009
8151,165858,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2010-11,12/01/2010,36.79,,2010
8152,166684,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2010,06/01/2010,29.66,,2010
8153,336726,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2014-15,12/01/2014,30.18,,2014
8154,549994,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,22.43,,2017
8155,549995,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2017,01/01/2017,25.68,,2017
